Name,Value,MOE
1 Unit Buildings,31293,
1 Unit Building Units,31293,
"1 Unit Building Value ($1,000)",9182026,
2 Unit Buildings,266,
2 Unit Building Units,532,
"2 Unit Building Value ($1,000)",70433,
3-4 Unit Buildings,169,
3-4 Unit Building Units,602,
"3-4 Unit Building Value ($1,000)",77776,
5+ Unit Buildings,514,
5+ Unit Building Units,15036,
"5+ Unit Building Value ($1,000)",2177855,
