Name,Value,MOE
1 Unit Buildings,6835,
1 Unit Building Units,6835,
"1 Unit Building Value ($1,000)",2292818,
2 Unit Buildings,43,
2 Unit Building Units,86,
"2 Unit Building Value ($1,000)",15706,
3-4 Unit Buildings,16,
3-4 Unit Building Units,61,
"3-4 Unit Building Value ($1,000)",5750,
5+ Unit Buildings,57,
5+ Unit Building Units,1529,
"5+ Unit Building Value ($1,000)",188520,
