Name,Value,MOE
1 Unit Buildings,14413,
1 Unit Building Units,14413,
"1 Unit Building Value ($1,000)",4483976,
2 Unit Buildings,267,
2 Unit Building Units,534,
"2 Unit Building Value ($1,000)",71303,
3-4 Unit Buildings,129,
3-4 Unit Building Units,482,
"3-4 Unit Building Value ($1,000)",93840,
5+ Unit Buildings,314,
5+ Unit Building Units,5163,
"5+ Unit Building Value ($1,000)",1001414,
