Name,Value,MOE
1 Unit Buildings,10490,
1 Unit Building Units,10490,
"1 Unit Building Value ($1,000)",2932201,
2 Unit Buildings,9,
2 Unit Building Units,18,
"2 Unit Building Value ($1,000)",3854,
3-4 Unit Buildings,14,
3-4 Unit Building Units,56,
"3-4 Unit Building Value ($1,000)",9083,
5+ Unit Buildings,152,
5+ Unit Building Units,7889,
"5+ Unit Building Value ($1,000)",1339136,
