Name,Value,MOE
1 Unit Buildings,11022,
1 Unit Building Units,11022,
"1 Unit Building Value ($1,000)",3496122,
2 Unit Buildings,331,
2 Unit Building Units,662,
"2 Unit Building Value ($1,000)",102161,
3-4 Unit Buildings,146,
3-4 Unit Building Units,547,
"3-4 Unit Building Value ($1,000)",78916,
5+ Unit Buildings,191,
5+ Unit Building Units,4550,
"5+ Unit Building Value ($1,000)",589713,
