Name,Value,MOE
1 Unit Buildings,17046,
1 Unit Building Units,17046,
"1 Unit Building Value ($1,000)",5961199,
2 Unit Buildings,266,
2 Unit Building Units,532,
"2 Unit Building Value ($1,000)",99053,
3-4 Unit Buildings,68,
3-4 Unit Building Units,237,
"3-4 Unit Building Value ($1,000)",40460,
5+ Unit Buildings,327,
5+ Unit Building Units,9240,
"5+ Unit Building Value ($1,000)",1594777,
