Name,Value,MOE
1 Unit Buildings,7421,
1 Unit Building Units,7421,
"1 Unit Building Value ($1,000)",2480106,
2 Unit Buildings,179,
2 Unit Building Units,358,
"2 Unit Building Value ($1,000)",73515,
3-4 Unit Buildings,110,
3-4 Unit Building Units,399,
"3-4 Unit Building Value ($1,000)",78300,
5+ Unit Buildings,123,
5+ Unit Building Units,3052,
"5+ Unit Building Value ($1,000)",479548,
