Name,Value,MOE
1 Unit Buildings,21321,
1 Unit Building Units,21321,
"1 Unit Building Value ($1,000)",5805965,
2 Unit Buildings,196,
2 Unit Building Units,392,
"2 Unit Building Value ($1,000)",58417,
3-4 Unit Buildings,44,
3-4 Unit Building Units,153,
"3-4 Unit Building Value ($1,000)",16993,
5+ Unit Buildings,317,
5+ Unit Building Units,14230,
"5+ Unit Building Value ($1,000)",1552409,
