Name,Value,MOE
1 Unit Buildings,4666,
1 Unit Building Units,4666,
"1 Unit Building Value ($1,000)",1223512,
2 Unit Buildings,107,
2 Unit Building Units,214,
"2 Unit Building Value ($1,000)",35302,
3-4 Unit Buildings,46,
3-4 Unit Building Units,160,
"3-4 Unit Building Value ($1,000)",26189,
5+ Unit Buildings,170,
5+ Unit Building Units,3837,
"5+ Unit Building Value ($1,000)",415151,
