Name,Value,MOE
1 Unit Buildings,2274,
1 Unit Building Units,2274,
"1 Unit Building Value ($1,000)",753052,
2 Unit Buildings,73,
2 Unit Building Units,146,
"2 Unit Building Value ($1,000)",30568,
3-4 Unit Buildings,57,
3-4 Unit Building Units,196,
"3-4 Unit Building Value ($1,000)",38688,
5+ Unit Buildings,65,
5+ Unit Building Units,1691,
"5+ Unit Building Value ($1,000)",212937,
