Name,Value,MOE
1 Unit Buildings,10325,
1 Unit Building Units,10325,
"1 Unit Building Value ($1,000)",2853969,
2 Unit Buildings,390,
2 Unit Building Units,780,
"2 Unit Building Value ($1,000)",101033,
3-4 Unit Buildings,92,
3-4 Unit Building Units,325,
"3-4 Unit Building Value ($1,000)",59195,
5+ Unit Buildings,103,
5+ Unit Building Units,1975,
"5+ Unit Building Value ($1,000)",202182,
