Name,Value,MOE
1 Unit Buildings,9677,
1 Unit Building Units,9677,
"1 Unit Building Value ($1,000)",3882284,
2 Unit Buildings,528,
2 Unit Building Units,1056,
"2 Unit Building Value ($1,000)",177422,
3-4 Unit Buildings,191,
3-4 Unit Building Units,658,
"3-4 Unit Building Value ($1,000)",96667,
5+ Unit Buildings,834,
5+ Unit Building Units,37416,
"5+ Unit Building Value ($1,000)",6036709,
