Name,Value,MOE
1 Unit Buildings,9554,
1 Unit Building Units,9554,
"1 Unit Building Value ($1,000)",3238697,
2 Unit Buildings,270,
2 Unit Building Units,540,
"2 Unit Building Value ($1,000)",104633,
3-4 Unit Buildings,225,
3-4 Unit Building Units,770,
"3-4 Unit Building Value ($1,000)",137577,
5+ Unit Buildings,324,
5+ Unit Building Units,5999,
"5+ Unit Building Value ($1,000)",1040030,
