Name,Value,MOE
1 Unit Buildings,5075,
1 Unit Building Units,5075,
"1 Unit Building Value ($1,000)",2379576,
2 Unit Buildings,241,
2 Unit Building Units,482,
"2 Unit Building Value ($1,000)",105670,
3-4 Unit Buildings,107,
3-4 Unit Building Units,358,
"3-4 Unit Building Value ($1,000)",105787,
5+ Unit Buildings,273,
5+ Unit Building Units,7299,
"5+ Unit Building Value ($1,000)",1826146,
