Name,Value,MOE
1 Unit Buildings,37163,
1 Unit Building Units,37163,
"1 Unit Building Value ($1,000)",10665165,
2 Unit Buildings,316,
2 Unit Building Units,632,
"2 Unit Building Value ($1,000)",67777,
3-4 Unit Buildings,177,
3-4 Unit Building Units,593,
"3-4 Unit Building Value ($1,000)",47526,
5+ Unit Buildings,332,
5+ Unit Building Units,4086,
"5+ Unit Building Value ($1,000)",501368,
