Name,Value,MOE
1 Unit Buildings,3278,
1 Unit Building Units,3278,
"1 Unit Building Value ($1,000)",713465,
2 Unit Buildings,16,
2 Unit Building Units,32,
"2 Unit Building Value ($1,000)",4710,
3-4 Unit Buildings,17,
3-4 Unit Building Units,63,
"3-4 Unit Building Value ($1,000)",4786,
5+ Unit Buildings,28,
5+ Unit Building Units,641,
"5+ Unit Building Value ($1,000)",37549,
