Name,Value,MOE
1 Unit Buildings,13039,
1 Unit Building Units,13039,
"1 Unit Building Value ($1,000)",3878726,
2 Unit Buildings,80,
2 Unit Building Units,160,
"2 Unit Building Value ($1,000)",23525,
3-4 Unit Buildings,81,
3-4 Unit Building Units,292,
"3-4 Unit Building Value ($1,000)",44560,
5+ Unit Buildings,230,
5+ Unit Building Units,4960,
"5+ Unit Building Value ($1,000)",740114,
