Name,Value,MOE
1 Unit Buildings,7145,
1 Unit Building Units,7145,
"1 Unit Building Value ($1,000)",1421445,
2 Unit Buildings,50,
2 Unit Building Units,100,
"2 Unit Building Value ($1,000)",14464,
3-4 Unit Buildings,5,
3-4 Unit Building Units,18,
"3-4 Unit Building Value ($1,000)",3311,
5+ Unit Buildings,53,
5+ Unit Building Units,437,
"5+ Unit Building Value ($1,000)",40215,
