Name,Value,MOE
1 Unit Buildings,4540,
1 Unit Building Units,4540,
"1 Unit Building Value ($1,000)",1381322,
2 Unit Buildings,123,
2 Unit Building Units,246,
"2 Unit Building Value ($1,000)",44792,
3-4 Unit Buildings,27,
3-4 Unit Building Units,90,
"3-4 Unit Building Value ($1,000)",15014,
5+ Unit Buildings,93,
5+ Unit Building Units,1307,
"5+ Unit Building Value ($1,000)",168992,
