Name,Value,MOE
1 Unit Buildings,2969,
1 Unit Building Units,2969,
"1 Unit Building Value ($1,000)",1073058,
2 Unit Buildings,103,
2 Unit Building Units,206,
"2 Unit Building Value ($1,000)",49107,
3-4 Unit Buildings,39,
3-4 Unit Building Units,134,
"3-4 Unit Building Value ($1,000)",26016,
5+ Unit Buildings,46,
5+ Unit Building Units,1246,
"5+ Unit Building Value ($1,000)",232097,
